neg,neu,pos,compound,date
0.099,0.769,0.133,0.993,2020-04-12T21:35:59+0000
0.107,0.788,0.105,-0.8286,2020-04-12T21:49:51+0000
0.112,0.773,0.115,-0.9211,2020-04-12T22:03:10+0000
0.144,0.751,0.105,-0.9645,2020-04-12T23:49:05+0000
0.118,0.763,0.119,-0.1007,2020-04-13T03:03:43+0000
0.164,0.727,0.109,-0.9998,2020-04-13T04:04:33+0000
0.103,0.772,0.124,0.9857,2020-04-13T04:47:06+0000
0.093,0.817,0.09,-0.0713,2020-04-13T07:00:10+0000
0.16,0.62,0.22,0.9922,2020-04-13T09:00:09+0000
0.158,0.707,0.135,-0.9757,2020-04-13T09:00:10+0000
0.102,0.763,0.135,0.9596,2020-04-13T09:00:22+0000
0.064,0.757,0.179,0.9988,2020-04-13T09:00:22+0000
0.126,0.705,0.17,0.9803,2020-04-13T11:03:28+0000
0.098,0.814,0.089,-0.9955,2020-04-13T11:15:29+0000
0.12,0.748,0.132,0.7433,2020-04-13T16:00:05+0000
0.08,0.813,0.107,0.8088,2020-04-13T16:04:27+0000
0.231,0.702,0.066,-0.9988,2020-04-13T16:40:55+0000
0.058,0.764,0.178,0.9851,2020-04-13T16:51:16+0000
0.075,0.847,0.078,0.4019,2020-04-13T17:07:40+0000
0.04,0.831,0.129,0.9552,2020-04-13T17:35:00+0000
0.081,0.795,0.124,0.9709,2020-04-13T17:50:45+0000
0.125,0.723,0.152,0.9518,2020-04-13T18:03:45+0000
0.059,0.785,0.156,0.9981,2020-04-13T18:34:05+0000
0.098,0.817,0.084,-0.9479,2020-04-13T18:48:13+0000
0.096,0.776,0.128,0.9869,2020-04-13T19:15:58+0000
0.066,0.83,0.104,0.9928,2020-04-13T19:36:17+0000
0.079,0.768,0.154,0.9432,2020-04-13T20:00:06+0000
0.107,0.794,0.099,-0.8319,2020-04-13T20:02:18+0000
0.098,0.699,0.203,0.9862,2020-04-13T21:16:04+0000
0.095,0.77,0.135,0.9878,2020-04-13T21:32:19+0000
0.183,0.694,0.123,-0.9944,2020-04-13T21:43:28+0000
0.09,0.764,0.146,0.9942,2020-04-13T22:38:52+0000
0.104,0.779,0.118,0.1633,2020-04-13T22:40:44+0000
0.061,0.833,0.106,0.9951,2020-04-14T00:07:57+0000
0.084,0.793,0.122,0.985,2020-04-14T00:29:15+0000
0.123,0.756,0.121,-0.8434,2020-04-14T04:08:57+0000
0.105,0.79,0.105,0.0,2020-04-14T07:11:37+0000
0.043,0.874,0.083,0.7906,2020-04-14T08:00:05+0000
0.143,0.694,0.163,0.9459,2020-04-14T09:00:10+0000
0.106,0.821,0.072,-0.9939,2020-04-14T09:00:19+0000
0.052,0.805,0.142,0.9865,2020-04-14T09:00:38+0000
0.195,0.679,0.126,-0.9982,2020-04-14T09:00:40+0000
0.096,0.744,0.16,0.9968,2020-04-14T09:00:42+0000
0.104,0.798,0.098,-0.1945,2020-04-14T09:00:43+0000
0.125,0.734,0.14,0.9948,2020-04-14T09:00:49+0000
0.036,0.787,0.176,0.9988,2020-04-14T09:00:50+0000
0.093,0.81,0.097,0.4672,2020-04-14T09:00:56+0000
0.103,0.796,0.101,-0.4939,2020-04-14T09:10:54+0000
0.209,0.718,0.073,-0.9989,2020-04-14T11:00:06+0000
0.099,0.804,0.097,-0.9061,2020-04-14T13:16:51+0000
0.013,0.716,0.271,0.9935,2020-04-14T13:30:07+0000
0.073,0.682,0.246,0.999,2020-04-14T14:38:19+0000
0.071,0.671,0.258,0.9995,2020-04-14T15:59:11+0000
0.082,0.847,0.071,-0.9227,2020-04-14T16:12:07+0000
0.079,0.785,0.136,0.9899,2020-04-14T17:26:12+0000
0.145,0.719,0.135,-0.2884,2020-04-14T17:59:22+0000
0.016,0.824,0.159,0.9991,2020-04-14T18:11:40+0000
0.191,0.695,0.114,-0.9939,2020-04-14T18:57:46+0000
0.076,0.775,0.149,0.9986,2020-04-14T19:00:10+0000
0.095,0.841,0.063,-0.3182,2020-04-14T19:20:55+0000
0.045,0.886,0.069,0.9896,2020-04-14T20:15:08+0000
0.04,0.813,0.148,0.9766,2020-04-14T20:24:42+0000
0.062,0.795,0.143,0.9744,2020-04-14T20:36:34+0000
0.174,0.728,0.098,-0.9966,2020-04-14T20:58:04+0000
0.164,0.726,0.11,-0.9884,2020-04-14T21:32:47+0000
0.05,0.87,0.08,0.9879,2020-04-14T21:45:54+0000
0.097,0.795,0.107,0.6675,2020-04-14T22:15:44+0000
0.132,0.779,0.09,-0.9766,2020-04-14T22:39:36+0000
0.167,0.702,0.131,-0.9807,2020-04-14T23:41:27+0000
0.145,0.74,0.115,-0.9912,2020-04-15T03:59:25+0000
0.134,0.744,0.122,-0.9954,2020-04-15T04:07:20+0000
0.081,0.825,0.094,0.9444,2020-04-15T04:09:00+0000
0.022,0.904,0.074,0.9954,2020-04-15T07:00:07+0000
0.149,0.741,0.109,-0.9957,2020-04-15T09:00:17+0000
0.126,0.742,0.132,0.5897,2020-04-15T09:00:20+0000
0.091,0.843,0.066,-0.9865,2020-04-15T09:00:33+0000
0.064,0.789,0.146,0.9973,2020-04-15T09:00:42+0000
0.139,0.762,0.1,-0.9908,2020-04-15T09:25:43+0000
0.053,0.693,0.254,0.9993,2020-04-15T09:40:10+0000
0.073,0.699,0.229,0.9976,2020-04-15T10:00:06+0000
0.194,0.756,0.05,-0.9986,2020-04-15T12:44:41+0000
0.088,0.83,0.082,-0.9707,2020-04-15T12:46:52+0000
0.162,0.699,0.139,-0.9802,2020-04-15T13:19:53+0000
0.083,0.776,0.142,0.9862,2020-04-15T13:25:33+0000
0.159,0.713,0.129,-0.9641,2020-04-15T14:56:48+0000
0.089,0.759,0.152,0.9939,2020-04-15T15:00:07+0000
0.061,0.789,0.149,0.9869,2020-04-15T15:11:46+0000
0.104,0.798,0.098,-0.9149,2020-04-15T15:33:27+0000
0.081,0.758,0.161,0.9962,2020-04-15T16:02:24+0000
0.122,0.75,0.128,0.7068,2020-04-15T17:22:47+0000
0.146,0.766,0.088,-0.9938,2020-04-15T18:04:12+0000
0.136,0.748,0.115,-0.9873,2020-04-15T18:09:23+0000
0.131,0.701,0.168,0.9558,2020-04-15T18:16:05+0000
0.219,0.594,0.188,-0.9598,2020-04-15T19:00:05+0000
0.188,0.558,0.253,0.4215,2020-04-15T19:00:07+0000
0.088,0.752,0.16,0.9552,2020-04-15T19:20:38+0000
0.067,0.778,0.155,0.9612,2020-04-15T19:50:41+0000
0.084,0.814,0.102,0.8176,2020-04-15T20:44:50+0000
0.052,0.773,0.175,0.999,2020-04-15T21:09:58+0000
0.12,0.752,0.127,0.4031,2020-04-15T21:25:56+0000
0.083,0.811,0.106,0.9707,2020-04-15T21:37:13+0000
0.085,0.55,0.365,0.9939,2020-04-15T21:40:59+0000
0.091,0.743,0.165,0.9889,2020-04-15T21:42:16+0000
0.122,0.765,0.113,-0.9683,2020-04-15T21:42:36+0000
0.051,0.863,0.085,0.9756,2020-04-15T22:27:29+0000
0.112,0.801,0.086,-0.8777,2020-04-15T23:16:48+0000
0.091,0.735,0.174,0.9958,2020-04-15T23:25:48+0000
0.147,0.752,0.102,-0.9917,2020-04-15T23:41:46+0000
0.064,0.824,0.111,0.9995,2020-04-16T00:39:35+0000
0.053,0.859,0.088,0.9965,2020-04-16T04:12:45+0000
0.08,0.716,0.204,0.9974,2020-04-16T05:00:07+0000
0.071,0.753,0.175,0.9961,2020-04-16T09:00:03+0000
0.139,0.696,0.165,0.9749,2020-04-16T09:00:16+0000
0.08,0.818,0.102,0.9561,2020-04-16T09:00:21+0000
0.045,0.809,0.145,0.995,2020-04-16T09:00:23+0000
0.108,0.794,0.098,-0.9275,2020-04-16T09:00:25+0000
0.066,0.715,0.219,0.9995,2020-04-16T09:00:28+0000
0.064,0.792,0.144,0.9976,2020-04-16T09:00:31+0000
0.086,0.745,0.169,0.9973,2020-04-16T09:00:40+0000
0.089,0.75,0.161,0.9947,2020-04-16T09:21:02+0000
0.046,0.885,0.069,0.7964,2020-04-16T09:59:52+0000
0.105,0.751,0.145,0.9991,2020-04-16T12:14:27+0000
0.095,0.774,0.131,0.9913,2020-04-16T12:15:13+0000
0.055,0.863,0.082,0.4404,2020-04-16T13:30:43+0000
0.072,0.717,0.212,0.9987,2020-04-16T14:02:08+0000
0.161,0.754,0.086,-0.9899,2020-04-16T14:35:51+0000
0.046,0.85,0.104,0.9966,2020-04-16T15:15:30+0000
0.1,0.792,0.107,0.9248,2020-04-16T15:40:48+0000
0.109,0.709,0.182,0.985,2020-04-16T15:47:49+0000
0.073,0.769,0.158,0.9891,2020-04-16T16:44:08+0000
0.241,0.649,0.11,-0.9994,2020-04-16T17:25:22+0000
0.103,0.835,0.062,-0.6597,2020-04-16T18:16:00+0000
0.103,0.791,0.106,-0.0706,2020-04-16T18:41:53+0000
0.167,0.639,0.194,0.8955,2020-04-16T19:01:41+0000
0.177,0.744,0.079,-0.9973,2020-04-16T19:03:03+0000
0.061,0.779,0.16,0.997,2020-04-16T19:12:21+0000
0.187,0.654,0.159,-0.9567,2020-04-16T19:25:43+0000
0.153,0.705,0.142,-0.6431,2020-04-16T19:28:08+0000
0.14,0.738,0.122,-0.9407,2020-04-16T20:53:36+0000
0.115,0.735,0.15,0.9461,2020-04-16T21:06:15+0000
0.121,0.736,0.143,0.9619,2020-04-16T21:29:28+0000
0.149,0.769,0.082,-0.8658,2020-04-16T22:13:27+0000
0.083,0.798,0.119,0.9685,2020-04-16T22:27:29+0000
0.137,0.728,0.135,-0.8402,2020-04-16T22:48:01+0000
0.141,0.772,0.087,-0.9966,2020-04-16T23:09:04+0000
0.038,0.81,0.151,0.9988,2020-04-17T01:18:45+0000
0.151,0.74,0.108,-0.9996,2020-04-17T04:01:32+0000
0.082,0.718,0.199,0.9952,2020-04-17T04:01:53+0000
0.093,0.817,0.09,-0.7867,2020-04-17T04:16:39+0000
0.125,0.766,0.109,-0.9736,2020-04-17T07:30:11+0000
0.255,0.664,0.082,-0.9994,2020-04-17T09:00:13+0000
0.179,0.666,0.155,-0.763,2020-04-17T09:00:17+0000
0.166,0.661,0.173,-0.5807,2020-04-17T09:00:18+0000
0.102,0.724,0.174,0.9967,2020-04-17T09:00:18+0000
0.139,0.77,0.091,-0.999,2020-04-17T09:00:25+0000
0.114,0.763,0.123,0.8219,2020-04-17T09:02:42+0000
0.056,0.831,0.113,0.9901,2020-04-17T09:29:53+0000
0.072,0.727,0.201,0.9999,2020-04-17T10:00:34+0000
0.067,0.819,0.114,0.9937,2020-04-17T11:06:11+0000
0.103,0.821,0.075,-0.9985,2020-04-17T11:12:22+0000
0.146,0.675,0.179,0.9565,2020-04-17T11:29:45+0000
0.065,0.74,0.195,0.9964,2020-04-17T14:00:09+0000
0.07,0.804,0.126,0.9468,2020-04-17T15:01:02+0000
0.123,0.785,0.093,-0.9705,2020-04-17T15:25:57+0000
0.135,0.744,0.121,-0.9584,2020-04-17T15:31:39+0000
0.086,0.739,0.175,0.9921,2020-04-17T16:29:40+0000
0.112,0.791,0.097,-0.9561,2020-04-17T16:48:12+0000
0.077,0.792,0.131,0.9968,2020-04-17T16:59:47+0000
0.098,0.781,0.121,0.961,2020-04-17T17:03:49+0000
0.095,0.747,0.158,0.9954,2020-04-17T17:05:34+0000
0.079,0.845,0.076,-0.4588,2020-04-17T17:05:34+0000
0.176,0.705,0.119,-0.9973,2020-04-17T17:48:24+0000
0.083,0.792,0.125,0.9433,2020-04-17T18:00:06+0000
0.066,0.822,0.112,0.9947,2020-04-17T18:17:27+0000
0.146,0.735,0.119,-0.9945,2020-04-17T19:03:40+0000
0.011,0.773,0.216,0.9794,2020-04-17T21:10:48+0000
0.184,0.667,0.149,-0.9819,2020-04-17T21:45:39+0000
0.141,0.757,0.103,-0.9993,2020-04-18T04:01:31+0000
0.071,0.633,0.297,0.9976,2020-04-18T05:00:06+0000
0.192,0.713,0.095,-0.9964,2020-04-18T07:00:09+0000
0.127,0.714,0.159,0.9723,2020-04-18T09:00:07+0000
0.098,0.786,0.116,0.8655,2020-04-18T09:00:15+0000
0.067,0.774,0.159,0.9869,2020-04-18T09:00:15+0000
0.098,0.782,0.12,0.9706,2020-04-18T09:00:24+0000
0.102,0.768,0.13,0.9654,2020-04-18T09:00:24+0000
0.113,0.71,0.177,0.991,2020-04-18T15:00:06+0000
0.102,0.764,0.135,0.9658,2020-04-18T15:00:06+0000
0.109,0.743,0.148,0.9946,2020-04-18T15:53:43+0000
0.053,0.816,0.131,0.9991,2020-04-18T16:02:00+0000
0.149,0.741,0.111,-0.9994,2020-04-18T17:31:47+0000
0.092,0.788,0.121,0.935,2020-04-18T20:43:50+0000
0.089,0.855,0.056,-0.9922,2020-04-18T21:58:17+0000
0.072,0.825,0.103,0.9578,2020-04-18T23:03:41+0000
0.1,0.766,0.134,0.9638,2020-04-19T04:07:54+0000
0.105,0.748,0.147,0.9937,2020-04-19T09:00:07+0000
0.126,0.752,0.122,-0.6764,2020-04-19T09:00:15+0000
0.079,0.859,0.062,-0.9879,2020-04-19T09:00:16+0000
0.083,0.796,0.121,0.9935,2020-04-19T09:00:19+0000
0.112,0.783,0.105,-0.9877,2020-04-19T09:00:25+0000
0.109,0.768,0.123,0.7182,2020-04-19T14:30:12+0000
0.116,0.702,0.181,0.9898,2020-04-19T15:40:13+0000
0.078,0.755,0.167,0.9939,2020-04-19T16:00:08+0000
0.117,0.774,0.109,-0.7638,2020-04-19T16:34:26+0000
0.102,0.834,0.064,-0.9644,2020-04-19T17:03:38+0000
0.056,0.815,0.129,0.9972,2020-04-19T17:28:12+0000
0.031,0.846,0.122,0.9954,2020-04-19T18:26:57+0000
0.113,0.782,0.105,-0.9348,2020-04-19T18:31:11+0000
0.056,0.814,0.13,0.9961,2020-04-19T19:27:59+0000
0.145,0.764,0.091,-0.9977,2020-04-19T21:18:59+0000
0.129,0.745,0.126,-0.2218,2020-04-20T00:00:06+0000
0.116,0.759,0.125,0.9363,2020-04-20T04:24:26+0000
0.088,0.781,0.131,0.9713,2020-04-20T07:00:09+0000
0.093,0.816,0.091,-0.3169,2020-04-20T09:00:13+0000
0.054,0.802,0.145,0.994,2020-04-20T09:00:14+0000
0.113,0.766,0.121,0.7621,2020-04-20T11:16:10+0000
0.055,0.754,0.191,0.9982,2020-04-20T12:53:57+0000
0.1,0.766,0.134,0.6249,2020-04-20T15:37:38+0000
0.139,0.682,0.179,0.9763,2020-04-20T15:45:10+0000
0.163,0.747,0.09,-0.9996,2020-04-20T15:55:19+0000
0.198,0.696,0.106,-0.9986,2020-04-20T16:24:39+0000
0.119,0.717,0.164,0.9911,2020-04-20T16:25:24+0000
0.099,0.723,0.177,0.9956,2020-04-20T16:39:00+0000
0.22,0.661,0.12,-0.99,2020-04-20T17:06:58+0000
0.045,0.871,0.083,0.8622,2020-04-20T17:11:13+0000
0.054,0.75,0.195,0.9966,2020-04-20T17:26:38+0000
0.077,0.798,0.124,0.9713,2020-04-20T18:13:54+0000
0.147,0.653,0.2,0.984,2020-04-20T18:50:53+0000
0.179,0.74,0.081,-0.9986,2020-04-20T19:00:10+0000
0.095,0.722,0.183,0.9934,2020-04-20T19:00:28+0000
0.035,0.81,0.155,0.9964,2020-04-20T19:49:54+0000
0.143,0.742,0.115,-0.969,2020-04-20T21:18:16+0000
0.088,0.83,0.082,-0.9698,2020-04-20T22:33:18+0000
0.081,0.807,0.111,0.9837,2020-04-20T23:12:11+0000
0.106,0.687,0.207,0.9942,2020-04-21T00:39:06+0000
0.121,0.726,0.153,0.9552,2020-04-21T03:30:09+0000
0.119,0.781,0.1,-0.9867,2020-04-21T04:43:49+0000
0.204,0.696,0.1,-0.9977,2020-04-21T05:00:07+0000
0.097,0.76,0.143,0.9903,2020-04-21T07:15:08+0000
0.084,0.784,0.132,0.9713,2020-04-21T09:00:13+0000
0.067,0.715,0.217,0.9992,2020-04-21T09:00:15+0000
0.082,0.765,0.152,0.9919,2020-04-21T09:00:17+0000
0.032,0.872,0.096,0.9983,2020-04-21T09:00:24+0000
0.092,0.807,0.101,0.4215,2020-04-21T09:21:47+0000
0.105,0.815,0.08,-0.9903,2020-04-21T11:07:20+0000
0.148,0.749,0.103,-0.993,2020-04-21T12:05:52+0000
0.058,0.803,0.138,0.9957,2020-04-21T13:03:18+0000
0.095,0.795,0.111,0.8863,2020-04-21T14:21:56+0000
0.117,0.68,0.203,0.9942,2020-04-21T15:00:07+0000
0.054,0.877,0.068,0.3612,2020-04-21T15:43:48+0000
0.103,0.816,0.082,-0.9769,2020-04-21T16:07:02+0000
0.203,0.701,0.095,-0.9992,2020-04-21T16:36:52+0000
0.08,0.825,0.095,0.8467,2020-04-21T16:51:04+0000
0.047,0.871,0.082,0.993,2020-04-21T17:52:44+0000
0.084,0.823,0.093,0.8303,2020-04-21T18:23:34+0000
0.038,0.808,0.154,0.9978,2020-04-21T18:53:22+0000
0.043,0.786,0.172,0.9867,2020-04-21T20:24:41+0000
0.07,0.855,0.075,0.0258,2020-04-21T20:51:08+0000
0.057,0.802,0.141,0.9531,2020-04-21T20:52:31+0000
0.195,0.713,0.092,-0.9986,2020-04-21T21:21:43+0000
0.085,0.813,0.103,0.7964,2020-04-21T22:14:34+0000
0.097,0.818,0.085,-0.6808,2020-04-21T22:22:57+0000
0.063,0.814,0.123,0.9975,2020-04-21T22:29:59+0000
0.106,0.794,0.1,-0.4215,2020-04-21T23:04:06+0000
0.112,0.797,0.091,-0.9841,2020-04-21T23:12:54+0000
0.132,0.609,0.259,0.9949,2020-04-22T00:29:24+0000
0.094,0.788,0.118,0.9912,2020-04-22T04:35:53+0000
0.108,0.84,0.053,-0.9783,2020-04-22T05:13:11+0000
0.067,0.836,0.097,0.9922,2020-04-22T07:00:10+0000
0.128,0.731,0.141,0.9272,2020-04-22T07:00:11+0000
0.182,0.731,0.087,-0.9988,2020-04-22T07:00:12+0000
0.269,0.588,0.143,-0.9991,2020-04-22T09:00:05+0000
0.137,0.69,0.173,0.9736,2020-04-22T09:00:05+0000
0.043,0.792,0.165,0.9979,2020-04-22T09:00:08+0000
0.024,0.823,0.153,0.9997,2020-04-22T09:00:19+0000
0.162,0.731,0.107,-0.9983,2020-04-22T09:00:24+0000
0.1,0.687,0.213,0.9992,2020-04-22T09:00:30+0000
0.118,0.608,0.274,0.9846,2020-04-22T12:33:28+0000
0.076,0.772,0.152,0.996,2020-04-22T13:06:54+0000
0.067,0.71,0.223,0.9913,2020-04-22T14:00:08+0000
0.103,0.752,0.145,0.9427,2020-04-22T16:33:22+0000
0.118,0.679,0.204,0.9812,2020-04-22T17:23:08+0000
0.09,0.789,0.121,0.8658,2020-04-22T17:40:46+0000
0.129,0.745,0.126,-0.5413,2020-04-22T18:01:08+0000
0.096,0.744,0.161,0.9914,2020-04-22T19:00:10+0000
0.07,0.832,0.097,0.9685,2020-04-22T19:05:12+0000
0.084,0.724,0.192,0.9866,2020-04-22T20:22:55+0000
0.115,0.812,0.073,-0.9959,2020-04-22T20:37:57+0000
0.073,0.789,0.138,0.9451,2020-04-22T21:02:58+0000
0.06,0.85,0.09,0.9799,2020-04-22T21:18:39+0000
0.055,0.837,0.108,0.9892,2020-04-22T22:31:05+0000
0.077,0.734,0.19,0.9922,2020-04-22T22:32:56+0000
0.071,0.763,0.166,0.9965,2020-04-22T23:00:06+0000
0.098,0.823,0.079,-0.9751,2020-04-22T23:39:36+0000
0.122,0.695,0.183,0.9875,2020-04-22T23:59:47+0000
0.11,0.742,0.147,0.9845,2020-04-23T00:24:39+0000
0.02,0.839,0.141,0.9987,2020-04-23T00:53:26+0000
0.032,0.792,0.176,0.9924,2020-04-23T00:53:52+0000
0.103,0.812,0.084,-0.842,2020-04-23T02:14:06+0000
0.078,0.82,0.102,0.9904,2020-04-23T04:04:01+0000
0.113,0.683,0.204,0.9769,2020-04-23T08:33:23+0000
0.133,0.654,0.213,0.9979,2020-04-23T08:35:50+0000
0.054,0.875,0.071,0.9327,2020-04-23T09:00:23+0000
0.056,0.817,0.127,0.9969,2020-04-23T09:00:24+0000
0.081,0.823,0.097,0.967,2020-04-23T09:00:24+0000
0.084,0.785,0.132,0.9905,2020-04-23T09:18:10+0000
0.071,0.846,0.082,0.2023,2020-04-23T10:00:06+0000
0.097,0.82,0.082,-0.8748,2020-04-23T11:37:11+0000
0.138,0.558,0.304,0.9968,2020-04-23T12:19:17+0000
0.059,0.818,0.123,0.9912,2020-04-23T12:21:36+0000
0.099,0.785,0.117,0.8495,2020-04-23T12:30:17+0000
0.081,0.824,0.095,0.7406,2020-04-23T13:09:22+0000
0.026,0.792,0.181,0.9975,2020-04-23T14:00:09+0000
0.103,0.787,0.11,0.7947,2020-04-23T14:29:47+0000
0.146,0.73,0.124,-0.9887,2020-04-23T15:31:17+0000
0.086,0.794,0.12,0.9791,2020-04-23T15:51:15+0000
0.111,0.764,0.125,0.8738,2020-04-23T16:16:15+0000
0.117,0.767,0.116,-0.8717,2020-04-23T18:30:26+0000
0.094,0.739,0.167,0.9927,2020-04-23T19:00:08+0000
0.208,0.697,0.095,-0.999,2020-04-23T19:22:35+0000
0.176,0.727,0.096,-0.996,2020-04-23T21:10:25+0000
0.052,0.836,0.112,0.9981,2020-04-23T21:23:52+0000
0.055,0.807,0.139,0.9938,2020-04-23T21:42:28+0000
0.07,0.805,0.124,0.9911,2020-04-23T22:15:26+0000
0.15,0.7,0.15,-0.7096,2020-04-23T22:15:45+0000
0.076,0.789,0.136,0.995,2020-04-23T22:19:35+0000
0.14,0.729,0.131,-0.9709,2020-04-23T22:30:28+0000
0.1,0.72,0.18,0.9903,2020-04-23T22:40:08+0000
0.097,0.76,0.143,0.9995,2020-04-23T22:46:33+0000
0.093,0.774,0.133,0.9631,2020-04-23T23:03:37+0000
0.095,0.791,0.115,0.9733,2020-04-23T23:12:17+0000
0.081,0.725,0.194,0.9963,2020-04-24T00:30:38+0000
0.106,0.775,0.119,0.8204,2020-04-24T00:39:14+0000
0.063,0.798,0.139,0.9972,2020-04-24T04:01:09+0000
0.117,0.773,0.109,-0.8769,2020-04-24T04:02:04+0000
0.118,0.734,0.149,0.9361,2020-04-24T04:39:47+0000
0.134,0.796,0.07,-0.9936,2020-04-24T07:00:04+0000
0.129,0.803,0.068,-0.996,2020-04-24T07:00:07+0000
0.145,0.738,0.117,-0.9557,2020-04-24T07:00:11+0000
0.144,0.751,0.105,-0.9884,2020-04-24T08:29:46+0000
0.101,0.697,0.202,0.9971,2020-04-24T09:00:08+0000
0.035,0.782,0.183,0.9959,2020-04-24T09:00:15+0000
0.085,0.769,0.146,0.9936,2020-04-24T09:00:18+0000
0.233,0.662,0.105,-0.9992,2020-04-24T09:00:25+0000
0.115,0.655,0.23,0.9992,2020-04-24T09:00:27+0000
0.072,0.722,0.205,0.9998,2020-04-24T09:00:49+0000
0.094,0.761,0.145,0.9995,2020-04-24T09:12:32+0000
0.102,0.787,0.111,0.4228,2020-04-24T10:58:14+0000
0.14,0.771,0.089,-0.9985,2020-04-24T11:16:28+0000
0.1,0.744,0.156,0.9963,2020-04-24T12:37:04+0000
0.085,0.765,0.15,0.9936,2020-04-24T13:30:38+0000
0.096,0.81,0.093,-0.9189,2020-04-24T13:40:33+0000
0.082,0.821,0.098,0.9192,2020-04-24T15:05:46+0000
0.106,0.693,0.201,0.9985,2020-04-24T15:38:56+0000
0.122,0.699,0.179,0.9925,2020-04-24T16:34:15+0000
0.242,0.648,0.11,-0.9995,2020-04-24T16:54:48+0000
0.171,0.812,0.016,-0.9042,2020-04-24T16:58:13+0000
0.048,0.838,0.113,0.9972,2020-04-24T17:28:27+0000
0.058,0.819,0.123,0.9937,2020-04-24T17:35:18+0000
0.192,0.662,0.146,-0.9661,2020-04-24T18:06:34+0000
0.08,0.767,0.153,0.9874,2020-04-24T18:46:10+0000
0.13,0.756,0.113,-0.9656,2020-04-24T20:02:14+0000
0.185,0.722,0.093,-0.996,2020-04-24T20:13:59+0000
0.047,0.783,0.171,0.9877,2020-04-24T21:12:19+0000
0.046,0.73,0.223,0.9856,2020-04-24T21:17:23+0000
0.094,0.787,0.119,0.9031,2020-04-24T22:14:20+0000
0.115,0.7,0.185,0.9924,2020-04-24T23:02:36+0000
0.064,0.839,0.097,0.9918,2020-04-24T23:36:13+0000
0.09,0.785,0.125,0.999,2020-04-25T04:01:40+0000
0.024,0.834,0.142,0.9913,2020-04-25T09:00:03+0000
0.082,0.746,0.172,0.9873,2020-04-25T09:00:04+0000
0.072,0.84,0.089,0.9364,2020-04-25T09:00:15+0000
0.066,0.778,0.156,0.9977,2020-04-25T09:00:17+0000
0.113,0.762,0.125,0.9568,2020-04-25T12:00:10+0000
0.177,0.657,0.166,-0.9841,2020-04-25T12:35:05+0000
0.059,0.721,0.221,0.9988,2020-04-25T14:16:10+0000
0.163,0.732,0.105,-0.995,2020-04-25T14:33:48+0000
0.127,0.765,0.108,-0.717,2020-04-25T14:56:36+0000
0.072,0.819,0.109,0.9944,2020-04-25T15:51:18+0000
0.072,0.826,0.102,0.9963,2020-04-25T16:47:01+0000
0.036,0.753,0.211,0.9978,2020-04-25T17:42:39+0000
0.101,0.757,0.142,0.9723,2020-04-25T18:00:06+0000
0.045,0.855,0.1,0.9898,2020-04-25T22:48:40+0000
0.043,0.906,0.051,0.1779,2020-04-26T04:00:03+0000
0.119,0.778,0.103,-0.967,2020-04-26T07:00:13+0000
0.171,0.736,0.093,-0.997,2020-04-26T09:00:16+0000
0.246,0.679,0.075,-0.9994,2020-04-26T09:00:29+0000
0.161,0.737,0.102,-0.9906,2020-04-26T10:54:05+0000
0.275,0.612,0.113,-0.9996,2020-04-26T14:21:49+0000
0.074,0.828,0.098,0.9721,2020-04-26T15:00:06+0000
0.151,0.699,0.15,-0.8033,2020-04-26T15:00:06+0000
0.113,0.748,0.14,0.994,2020-04-26T16:23:47+0000
0.302,0.607,0.091,-0.9997,2020-04-26T16:37:42+0000
0.065,0.826,0.109,0.9948,2020-04-26T20:22:21+0000
0.192,0.638,0.17,-0.9484,2020-04-26T23:34:56+0000
0.132,0.783,0.085,-0.9979,2020-04-27T04:14:27+0000
0.065,0.772,0.162,0.9967,2020-04-27T06:59:07+0000
0.174,0.738,0.088,-0.9982,2020-04-27T07:00:12+0000
0.135,0.759,0.106,-0.9741,2020-04-27T09:00:12+0000
0.124,0.782,0.094,-0.9904,2020-04-27T09:00:16+0000
0.106,0.804,0.09,-0.7887,2020-04-27T10:59:35+0000
0.113,0.738,0.149,0.9737,2020-04-27T14:00:10+0000
0.093,0.763,0.144,0.9885,2020-04-27T16:10:05+0000
0.165,0.683,0.152,-0.9399,2020-04-27T17:29:17+0000
0.163,0.7,0.137,-0.9644,2020-04-27T18:33:55+0000
0.166,0.721,0.113,-0.9764,2020-04-27T19:00:07+0000
0.07,0.811,0.119,0.9915,2020-04-27T19:46:10+0000
0.039,0.851,0.11,0.9601,2020-04-27T19:52:39+0000
0.183,0.722,0.095,-0.9986,2020-04-27T20:51:12+0000
0.038,0.784,0.178,0.9991,2020-04-27T21:15:21+0000
0.145,0.72,0.135,-0.5931,2020-04-27T21:21:21+0000
0.195,0.675,0.131,-0.9849,2020-04-27T21:48:57+0000
0.058,0.804,0.138,0.9999,2020-04-28T00:15:09+0000
0.073,0.807,0.119,0.9971,2020-04-28T04:10:27+0000
0.089,0.798,0.113,0.9539,2020-04-28T06:59:12+0000
0.02,0.941,0.039,0.3612,2020-04-28T07:00:02+0000
0.083,0.783,0.134,0.9842,2020-04-28T09:00:04+0000
0.102,0.781,0.117,0.9238,2020-04-28T09:00:11+0000
0.097,0.743,0.16,0.9937,2020-04-28T09:00:12+0000
0.084,0.773,0.143,0.9905,2020-04-28T09:00:19+0000
0.179,0.654,0.167,-0.9537,2020-04-28T09:00:21+0000
